simulation_number,Raw influent flow,Final effluent flow,Wastage flow,Total cycle flow,External recycle flow,Split internal ratio,Internal recycle flow
32,15902.403789777682,15762.090715657083,140.31307412058362,32684.023603414797,5865.922768210381,0.33397653883013034,10915.69709450011
33,19062.94881021187,18650.228565192298,412.72024501954854,90384.78752686967,8559.460822299676,0.6943909445611615,62762.37819011105
34,2035.879465667556,1785.0820525329427,250.7974131346108,10352.974891062351,5938.807703675656,0.22972022603138662,2378.2877351596767
35,1084.538226640064,345.8620446759586,738.6761819641052,7662.051378118638,6472.797379845457,0.013666807246192202,104.71577940133545
36,14760.131638354611,14198.547544801284,561.584093553328,37620.260198445336,1471.197054579022,0.5685482086063792,21388.931592706293
37,8760.395511299484,8356.676047291381,403.71946400809827,24532.92460002081,3272.2338284136326,0.5095313945908436,12500.295310327047
38,8378.553513638906,8125.395074968477,253.15843867042378,26059.071101546582,3091.5600465998173,0.5598418113415059,14588.95760051173
39,9704.219317692921,9465.316722015901,238.9025956770231,22038.088031508574,6925.03026619484,0.24543138506052362,5408.838476827017
40,6837.429813394598,6562.736339678041,274.69347371655425,21145.649912564077,12329.390799085444,0.09358091756044476,1978.8293234128132
41,18732.69181518962,17909.826473086177,822.8653421034435,62217.42923331643,7234.725340739516,0.5826343612441227,36250.01222645903
42,16104.50111004844,15857.837580567388,246.6635294810356,41237.83598027165,6034.14121469566,0.4631473316374437,19099.193732341595
43,9018.002944360902,8896.360263080122,121.64268128077367,11684.544235547233,1268.908076220207,0.11961384188171652,1397.6332282381914
44,4258.165046897769,3542.060910518598,716.1041363791682,15642.277923080615,2701.91541196386,0.5550468750494736,8682.197499373873
45,1053.7882145535561,821.2136544293842,232.5745601241709,26855.311360421896,15137.921160487065,0.3970760893114091,10663.602029923059
46,10032.854585193707,9694.764479375173,338.0901058185269,87721.77725726033,16894.59343370335,0.6930357686187142,60794.32952413523
47,18321.419032877384,17910.665350211806,410.75368266556575,67061.01978095998,16580.558797110167,0.4795489559072299,32159.042079824154
48,5399.8208462993225,4621.759131923431,778.0617143758833,51672.07791538136,18537.17969008419,0.5367517341975123,27735.077490540792
49,19250.18890594622,18571.641179398743,678.5477265474595,38043.560356831535,14896.034228028531,0.1024440726458057,3897.337265242508
50,5526.952495003401,5287.932875107072,239.01961989632468,25552.29348717844,5973.019935336798,0.5499436318482201,14052.32111361399
51,3200.3258576389794,2340.8591755604975,859.4666820784785,4845.160941485336,1434.4424208044366,0.043423256818086516,210.39266810702287
52,14691.118669926478,13922.78766729105,768.3310026354355,76432.4676013806,13060.430709262811,0.6369141259773282,48680.91843269928
53,11315.59572046189,10733.397522949675,582.1981975122219,19434.461147442547,5224.498522584733,0.14892962052674472,2894.366927231235
54,10195.317062549244,9735.222883177084,460.0941793721497,22470.274406333738,3736.3066968674484,0.3799976144029872,8538.65068315928
55,17607.02795025626,17181.56752106106,425.4604291951932,62919.01404537168,10009.331653460571,0.5610808598989915,35302.65458500474
56,1143.2974234686042,499.8446548330615,643.4527686355441,26985.332491595098,14378.524342984228,0.4248052439486541,11463.510772057387
57,10506.570455502197,10270.134440272202,236.43601522998125,30109.914632849253,18385.10750879239,0.040459653025236936,1218.2366999341898
58,11476.640495415286,10875.091155273698,601.5493401415953,50725.791999332876,19461.201722574624,0.39009641943745305,19787.94986451315
59,2548.4387567821177,1617.5147235061934,930.9240332759219,16964.049573699805,8410.9894320837,0.3539615570982117,6004.621411092563
60,9165.342104251391,8651.524575508913,513.8175287424737,15730.442334563255,1548.8512790599757,0.31888797913587746,5016.248974347123
61,6080.747892314562,5378.772985914153,701.9749064004043,19876.454462248974,8264.263330102076,0.2782912450615662,5531.443267373161
62,7779.8650414513495,7151.4638116471615,628.4012298041879,36763.138014273194,14677.481226715097,0.3891341315128131,14305.791806288766
63,17217.860564804214,17047.13171217568,170.72885262852594,72863.55901993526,8618.17137963466,0.6454190240075063,47027.5272809884
64,18088.94087491843,17851.610936378103,237.32993854031287,38563.01941418828,19073.23729816869,0.03632602687612123,1400.8412811178341
65,8529.591603994435,7820.355798827074,709.2358051673581,23659.148678432168,12350.622816353216,0.11745706996959542,2778.934284892448
66,13686.039837771159,12806.416433715389,879.6234040557675,32761.73513645372,14215.607454371782,0.14834647361716607,4860.087882779166
67,14853.89074024433,14114.8016774112,739.0890628331144,38318.65271569415,14943.236743367654,0.2223858269137594,8521.525281359362
68,3919.730806617787,3595.4087131323304,324.3220934854556,18709.187388694496,12656.744936606421,0.11399274697885702,2132.7116665865774
69,4335.332034615367,3809.3660854811505,525.9659491342113,13717.341277428433,8313.404947435847,0.07790170758913191,1068.6043102534422
70,1388.5955689104212,1138.0681743944663,250.52739451595326,15206.33405377918,10638.458304858063,0.2090760458091405,3179.2801992367313
71,18710.280756284952,17845.43279144381,864.8479648411254,69517.95254888237,18386.177892404663,0.46637584653997327,32421.49403046786
72,18574.152540777788,17990.385619726683,583.7669210510949,44937.77782135077,6712.332806493302,0.4373000506865465,19651.292553940657
73,8602.687161124017,8496.907869721419,105.77929140259167,23570.97057165928,10784.885613642644,0.1774809317989445,4183.397825549663
74,3517.7342291936798,2598.2920393380923,919.4421898555881,35854.38611228094,16268.818951921656,0.4481413491978989,16067.832996135843
75,11715.159521953607,11460.435955302675,254.72356665092042,71071.33821133632,11974.651814282559,0.6666755986116193,47381.52708831984
76,8231.574916021302,8101.728929046762,129.84598697453873,22725.283248857588,4495.95871601715,0.43993949514565506,9997.749657395616
77,9212.912898091361,8457.19218381698,755.7207142743699,42042.48871544245,12994.711968333522,0.47178139299290794,19834.86392861053
78,10163.368302388324,9520.752418903783,642.6158834845453,25740.667180157023,15400.520252018994,0.0068676794681781,176.77865166837128
79,11815.223178468597,10962.698788234138,852.5243902344537,23588.58253366445,6248.183117127988,0.23423095702216054,5525.1762688716435
80,5550.859904086236,5225.157367667903,325.70253641833256,45942.09572448984,17109.717519516536,0.506757865084042,23281.518394030143
81,12313.46773962365,12045.709445851939,267.7582937717067,34484.0879653161,6921.777812295904,0.4421993837626744,15248.842475218084
82,16219.4602041238,15409.765709663676,809.6944944601009,33949.33913031556,17100.285662666007,0.01854508257313593,629.5932981165861
83,13005.315659519869,12839.405471516024,165.91018800384325,62550.65207320627,12361.451882311761,0.5944603830893253,37183.88468561518
84,8546.792625521397,7648.80712336079,897.9855021605997,72752.34837715646,16445.51975308574,0.6564741501361332,47760.036210330596
85,9887.640332663377,9358.341790346225,529.2985423171483,90473.06689495455,19790.452905899183,0.6719676455475109,60794.97393219729
86,2392.857595124172,1731.713326466554,661.1442686576158,28861.429141091485,19762.63798964083,0.2323493251981875,6705.933593923566
87,8856.271729123951,8126.549654819826,729.7220743041228,44329.50128382747,15703.052069482066,0.4459824035233082,19770.177565236052
88,6657.323121085945,5835.863278714694,821.4598423712443,61450.57545635306,12318.823452379545,0.6911966019668402,42474.42908188333
89,15508.96446184354,15103.890942392041,405.07351945149696,57992.682632872624,5660.08825034443,0.634970280850643,36823.630079555776
90,11227.13148332654,10268.950447977277,958.1810353492585,23001.477166776058,8065.205543475381,0.16125660695971272,3709.14016739787
91,16005.064610539403,15219.410756247791,785.6538542916155,51197.91321978609,11136.62707387625,0.469867228441481,24056.221631946082
92,19260.13177496197,18913.871852588643,346.2599223733124,52559.706234484765,16515.35026214413,0.31933634056208127,16784.22427459698
93,15638.866389696013,15153.181725910155,485.684663785844,57948.637707005946,18355.53302270376,0.41337017228376993,23954.238393388467
94,10928.191492131966,10369.602788242306,558.5887038896612,28212.428094872605,4005.813224037547,0.47065865306817645,13278.42343200032
95,14009.556131895879,13148.13393586349,861.4221960323762,43577.67883050235,1372.8851347583197,0.6470110011387407,28195.237687301495
96,4088.4721543693236,3878.456695687343,210.01545868197746,36561.313756370444,16992.275656426493,0.42341383259070137,15480.566008984599
97,14733.147593508795,13843.664356689416,889.4832368193765,19947.477044091425,2841.8401065144044,0.11893681385227849,2372.489366708458
98,15475.416027228935,14643.786031400854,831.6299958280831,32784.41733597855,13027.593990554018,0.13059275408507803,4281.407355904528
99,3540.803353124872,3012.613734135705,528.1896189891681,11405.872092915934,6089.4196482851185,0.1556785038835085,1775.6491050148634
100,4331.382284568616,4052.1230317692334,279.25925279937786,16564.780735726054,4981.0874957890355,0.4378150901986752,7252.310984833401
101,6714.866432505144,6570.8256000757865,144.04083242935397,28642.51528430901,10595.912446955832,0.3956264427551277,11331.7364522401
102,14466.955611069452,14265.05036125928,201.90524981017782,47855.08985445801,1632.7759367055087,0.6635732677781175,31755.35844892827
103,19236.567947092073,18946.37124790541,290.1966991866581,112847.65252434269,16558.10634989371,0.6828053275063319,77052.97858312468
104,12057.599133354946,11936.691371308982,120.90776204595842,40625.446223392886,9602.868934500617,0.4668251049324446,18964.978231732668
105,10338.686115585277,9675.065000539136,663.6211150461422,52958.96733883599,12690.331179870145,0.5651535821090536,29929.950165168324
106,4386.940245557809,4233.764612044812,153.17563351299592,28452.57537422601,11729.825197587468,0.4335568853534361,12335.809981310966
107,13309.76894793902,12604.858219583464,704.9107283555434,40999.45271320768,16010.017511659596,0.28487371224948055,11679.666310940818
108,3594.8601847842283,2688.614911592746,906.2452731914823,25510.68129821143,9815.56035120344,0.47432134980192786,12100.2608107528
109,12121.432248913226,11829.816213300146,291.6160356130728,40888.57556722637,15498.84328301935,0.32449895581144617,13268.30009582452
110,5990.261925886018,5098.196303592305,892.0656222937106,13098.255198812989,1380.119117594291,0.43730054740039076,5727.874178610208
111,14227.92996348074,13278.378346082565,949.551617398166,72789.68914830194,16664.04079555515,0.5755996344027957,41897.71856077788
112,15305.520442724728,14975.183683475083,330.3367592496377,29571.28702384002,11374.292348676661,0.09777979090591647,2891.474265214761
113,11397.616521143544,11035.173597802395,362.44292334114385,88415.93348197461,17236.762378797495,0.6761400611422284,59781.554855040275
114,9393.513106071305,8533.919079683737,859.5940263875573,45951.46273585358,19694.87974255052,0.36697569411704095,16863.069959822096
115,16911.585015320205,16466.418189115804,445.1668262043984,29414.656158487363,9493.819754712724,0.10230449071561891,3009.251421221289
116,19983.62442396302,19276.34661025814,707.2778137048772,52499.996556924336,6623.912440695317,0.4931897417686779,25892.45979585506
117,4454.426773603469,3514.9093997610926,939.5173738423684,23716.47099135458,12132.250689732617,0.300626242172961,7129.793561929503
118,10248.903197172078,9637.795577660214,611.1076195118621,19549.595269280526,4431.9941546811715,0.2490434134269446,4868.697943460198
119,13132.694192531046,12664.047299528422,468.64689300262984,15287.256443739889,1777.9570014146782,0.02463524220107137,376.6052654675383
120,10236.306758284638,9642.332640582892,593.9741177017344,29156.151001752747,13260.465790392413,0.19410581602117605,5659.378489254325
121,16747.41999791276,16058.699613527791,688.720384384962,64572.90753318244,12997.447926088136,0.5393599421840681,34828.039749362375
122,8589.62452404944,8238.821294881394,350.80322916804323,25653.23072142581,16649.76343969575,0.016132189657819807,413.842783754479
123,8247.390334567994,8087.5061646097565,159.88416995822587,27231.98152540442,13141.2182305083,0.2145775907680051,5843.372994999887
124,15460.091643928185,15300.251371889644,159.8402720385277,17999.679741237553,1202.1808462248857,0.07430172582571798,1337.4072705289175
125,11627.55165746047,11345.32408760799,282.22756985247247,30605.683655737157,9373.974030678388,0.3138030865846595,9604.158012200198
126,6604.951339682468,6340.997889305663,263.9534503767998,31307.45174346406,15540.502050034898,0.2926459317139044,9161.99839800663
127,1875.2689422164804,1673.3418725471054,201.92706966937456,12403.974398722625,3092.137135204462,0.5995310933946689,7436.568352275304
128,11330.862085162917,10506.887005081204,823.9750800817112,18954.3181461047,5801.050136870183,0.09614726992437006,1822.4059450421769
129,11205.730157136679,10769.79231663907,435.9378404976076,23072.703831494742,9502.196838493364,0.10249240298007171,2364.776861572229
130,15304.31309210422,15031.526080550766,272.7870115534457,28308.198972601494,4521.370926300264,0.2996486986231492,8482.514994617002
131,1493.6882370379597,746.161758527859,747.5264785101001,3340.7169456384486,1431.9348644992158,0.12425292360788767,415.093847915978
132,6641.18245396131,6092.128642171194,549.0538117901177,51465.27592713384,12555.421554864673,0.6269989111777062,32268.67205628408
133,12112.3579775779,11237.951113969724,874.4068636081768,19842.81290707307,3882.3707344266845,0.19392836252261542,3848.084219685169
134,18710.76372234914,18392.35037380748,318.4133485416455,53399.84558224244,12487.095987850942,0.41576872897971895,22201.985963444244
135,12394.222022774286,12105.641922136669,288.580100637614,26093.707054913728,11889.406726240026,0.06936838557219363,1810.078333938126
136,18340.170084200137,17734.912355932494,605.2577282676336,36950.967905606005,9298.13045387131,0.25202769865935387,9312.667416936078
137,18010.36348975032,17544.64341878587,465.7200709644536,115936.37419386786,19081.158457503767,0.6800700203950352,78844.85260899419
138,13566.578508897137,13289.341675225876,277.23683367123704,20758.88873081997,1679.3901915585986,0.26556913149875355,5512.920058629498
139,10343.02220785571,10079.062585232845,263.9596226228533,21173.100654816066,9988.794440818157,0.03973362432979026,841.2840281913914
140,8131.503059863349,7508.98752814669,622.515531716657,13664.430908743614,3162.4679818827763,0.17347666335266893,2370.459883529909
141,6787.728409485175,6044.236345695009,743.4920637901594,26588.704750255074,12716.48555427855,0.26644738356471054,7084.490822737832
142,14076.021504435214,13481.956006341785,594.0654980934246,43312.13905998063,5387.20192534847,0.5506289043005246,23848.915726580846
143,9739.388657047162,9140.436419950138,598.9522370970153,23756.43082576508,13078.006979857682,0.03952762178391854,939.0352135943455
144,3700.3525211334886,2772.272820445195,928.0797006882902,11056.642856545977,5581.333147453317,0.16053310412979166,1774.957201130197
145,18028.68719236987,17195.320902688407,833.3662896814615,39915.53767701647,10879.302794075535,0.2757709997434105,11007.54774568559
146,10647.347701958739,9780.842443337964,866.5052586207632,28607.303875601847,16725.692299994236,0.04314506210104025,1234.2639035460884
147,19554.0019494956,18881.2787157908,672.7232337047867,51257.78539907814,18694.549107710634,0.25380016502553876,13009.234410563653
148,1921.206206224311,1482.1249317981003,439.0812744262074,34971.92151970424,12620.883987113653,0.5841781198618844,20429.831410469404
149,6158.812254262373,5161.681588480382,997.1306657819904,28132.415334967965,17844.82300357035,0.14676237557660682,4128.780110106616
150,19388.2427506954,19167.850965289363,220.39178540603044,83596.90770418955,12502.142312502463,0.6185219542755559,51706.522860131154
151,1564.3576870185075,1326.0984916012103,238.25919541729976,24205.368613883722,18722.953215852987,0.1618673029821275,3918.0577398923433
152,18852.356539752847,18318.7776253154,533.5789144374197,36181.56979485127,9669.471542790065,0.21170285844203274,7659.741758206743
153,8447.459571050354,8056.890301123271,390.56926992708463,85753.58733097577,18302.726891062688,0.6880575237848179,59003.40114376467
154,8388.168672407166,7695.517708392191,692.6509640149663,23405.371792459177,9907.544062785224,0.21831138278770698,5109.659087208844
155,19034.387859846694,18877.239895410137,157.14796443655186,27458.101532882134,5294.5650868055,0.11396085086001904,3129.1486172196546
156,15368.56417104186,14940.372726575297,428.1914444665473,23035.94994287273,7667.187338974603,8.61505137438323e-06,0.19845589241402642
157,9631.147527078167,8819.372011428834,811.7755156493299,29701.830801450214,19789.019847911,0.00948303348859979,281.66345644723725
158,10977.458474513114,10676.700420195353,300.7580543177479,19010.698523421233,1958.395903530241,0.31954870868655094,6074.84417331624
159,9398.540153269378,9214.733854398713,183.80629887066766,20537.872899023623,10441.362220125007,0.03398455865408993,697.970546889638
160,4990.778257262112,4339.696905877943,651.0813513841683,9723.057853269509,2422.4555574050264,0.23756148355619625,2309.824051354951
161,3167.9712093309063,2836.2311575428284,331.7400517880787,25897.188724391086,18605.66376018314,0.15922785382841528,4123.553785678712
162,13078.010758103888,12582.99476399158,495.0159941123106,28292.911408498003,13728.30848458812,0.05254292047344404,1486.5921956679424
163,17976.310081013282,17257.58623539535,718.7238456179441,24118.935674568023,3198.0237164355813,0.12208672641981463,2944.601904592185
164,19544.935356330006,18615.864857961908,929.0704983680861,57337.68095913744,5718.101996319309,0.5593990396417372,32074.64373662329
165,14831.20681942322,14281.803031684201,549.4037877390182,43373.677136008424,9876.08154655021,0.43036214695092123,18666.388846177535
166,11229.063273223737,10676.674763955147,552.3885092685807,53023.414309072905,18944.812937688963,0.43093298402086877,22849.538191336233
167,18187.753586193707,17378.708328074805,809.0452581188767,60324.36607522253,15807.281148217393,0.43646262885388587,26329.33144785731
168,13546.708602109426,12805.71461526037,740.9939868490482,33942.249217709854,14766.563399231605,0.16583984208607122,5628.977257059154
169,10133.480440152025,9414.891699215726,718.5887409363003,36582.26576263109,19102.37453117559,0.2008189125177185,7346.410837078161
170,13331.932580817227,12719.319533949145,612.6130468680713,25486.83625664363,3451.016446646423,0.3415052055508844,8703.887267884658
171,12760.78124296395,11864.433557358332,896.3476856056043,28410.563663842277,9894.963919935008,0.20255911137299815,5754.818536570487
172,8256.151872326165,7711.946344238833,544.2055280873321,16714.503824689516,7741.697973426256,0.04287617527676804,716.6539964003551
173,10236.053626583813,9952.509552994137,283.54407358966887,17229.52896184174,5057.783257724732,0.11234736010773735,1935.6920969434095
174,15558.1346793307,15247.95294726577,310.18173206491974,31944.182500180363,6857.186714472909,0.29829722949607906,9528.861151900554
175,13075.407564869694,12827.834204809664,247.57336006002782,76024.53537833357,13202.77727562097,0.6543459998315858,49746.35075778694
176,4886.589202807122,4335.7163392411785,550.8728635659395,36406.84374787579,19490.423039025623,0.33042775214898407,12029.831560416329
177,5638.5446696437275,5158.970953491027,479.5737161526976,38547.42643590921,19000.335753481828,0.3608164626620688,13908.546073090944
178,5435.50967361388,5268.057558263717,167.4521153501624,31138.30352859036,15652.488273594397,0.3227634287555988,10050.305627360553
179,11164.836866873466,10264.325929832497,900.5109370409609,43672.30474486715,18908.992999119,0.31137525262266424,13598.47494229428
180,5112.229100503082,4728.3022017848425,383.92689871823933,22942.10929651804,12421.756352739867,0.23572914749551824,5408.123873293387
181,18460.79036958293,17974.729771497354,486.0605980855659,31965.283385625044,3486.425329633881,0.3134046270610788,10018.067732964444
182,12313.83924224399,11339.503287491487,974.3359547524807,74625.33238180846,12437.686547736994,0.6683227407454821,49873.80681682125
183,4559.511161896911,3954.975955362154,604.5352065347552,33593.9295233859,13043.557792801417,0.4760044695322025,15990.860632798667
184,3278.68639540166,2536.1650324809652,742.521362920691,23233.446092717615,12966.53268167533,0.3007830612379319,6988.227048868428
185,17442.6790968182,16896.61383784765,546.0652589705518,21075.361638112307,2388.9140779949157,0.059015285513551605,1243.768485696324
186,14426.665059697483,13726.867034309033,699.7980253884533,64117.6088074044,16273.603708295357,0.5211881841056756,33417.3401733214
187,11931.791232262005,11368.375096119085,563.416136142913,44416.82437237453,14048.486981467258,0.4150802418582829,18436.546234581878
188,13054.264445724199,12250.69582216647,803.5686235577173,52003.39193891208,16908.846721537513,0.4238239084393626,22040.280861906434
189,3855.014493261308,3750.581579637668,104.43291362363908,13610.668975534136,5226.11905077406,0.3327930062255944,4529.535451898237
190,5166.360161586239,4939.137771053093,227.22239053314019,20156.303870011452,4397.798551971084,0.5255003717407449,10592.145198933194
191,9726.185275227004,9620.810895142287,105.37438008471541,50414.60787006179,7881.380998724657,0.6507447549940554,32807.04174045899
192,4851.045110346996,4218.763519961954,632.2815903850403,30545.22412408315,17611.86211396775,0.2646016574467098,8082.316941304017
193,13874.49666729796,13102.209563842025,772.2871034559316,34091.75878518082,5963.118670029332,0.41811112098274467,14254.143506441607
194,18173.397312469668,17880.34271956327,293.0545929063918,39151.87845611102,10998.428386894913,0.25490610385618884,9980.052809292669
195,1275.546153258526,584.7797909819533,690.7663622765718,11346.747628681305,8667.592582131267,0.12370142974629507,1403.608906240008
196,10878.726128394597,10692.534499579482,186.1916288151028,49944.58069133263,6684.6583815622,0.6483425385317098,32381.196323402037
197,15242.902193048063,14662.892403001075,580.0097900469918,74916.55166221311,18794.40487404162,0.5456637253454755,40879.2447600157
198,8269.7938285229,7907.597620975081,362.1962075478082,33676.42896212714,9199.985784290659,0.4812460787103102,16206.64941423149
199,13943.644053346905,13712.834013984939,230.81003936196905,59223.888488300865,10574.486425466233,0.5860094457588245,34705.758152543865
200,10520.570139187692,10044.524464202328,476.04567498535937,21427.509978503367,2412.7439688061354,0.3964154444664194,8494.195906009965
201,16164.624879221758,16057.094040389486,107.53083883225932,46161.49179527673,11309.213665915466,0.4048320920645187,18687.65332769994
202,14956.815177414319,14848.204880942361,108.61029647195167,57591.9124332242,16538.331033655377,0.45313248296806774,26096.76632746686
203,17939.768934887637,17462.56218220322,477.20675268441096,48378.658191175535,16898.92767486041,0.27987468309478436,13539.961648608372
204,18157.57181961563,17473.413183238317,684.1586363773056,67093.37622719814,9566.451622011902,0.586784494483444,39369.352947939544
205,16666.189735376156,16134.526911601157,531.6628237749993,32631.753265405492,10313.599884759966,0.17320441325759364,5651.963684737109
206,1926.7684577465188,1601.2259727477467,325.5424849987685,26941.411503889045,16828.066104597594,0.3038659265237308,8186.5769802464
207,6127.342655285361,5467.084089950337,660.2585653350234,44606.897803388354,15693.164071517274,0.5108266264474853,22786.391167774033
208,9740.086235072939,9588.039015542952,152.04721952998483,27352.836028102538,11320.686541003462,0.23003330524536655,6292.063287550831
209,2077.1100947858763,1970.2031956112269,106.90689917464661,31713.776572997343,8734.944408278876,0.6590738902866307,20901.72216295502
210,17776.076899295025,17126.819855460242,649.2570438347695,20246.746709548202,2147.9304005432805,0.015940310539097245,322.7394302846108
211,10621.893106806363,10229.458801594805,392.43430521155767,35740.44244404749,1402.863754349013,0.663553218619496,23715.685689121226
212,2173.1103380761806,1421.225483280769,751.8848547954092,26088.28036024861,18414.344384628876,0.21085428352010432,5500.825670602438
213,4595.931970569423,4380.482241119895,215.44972944952752,15570.12723663853,10516.647656997815,0.0293862482745002,457.5476251128177
214,13488.17092259318,12865.799198273256,622.3717243199076,52031.330217284274,11345.743740055716,0.5227122868681149,27197.41566364997
215,7317.2584033966405,6454.01547199165,863.2429314049883,17686.899361865097,2431.513062139192,0.4488139923005183,7938.127928418067
216,8264.267649356667,7748.758475979034,515.5091733776258,44333.88171650992,11274.726063942142,0.5592762710491779,24794.88810380445
217,18508.224742519087,18105.55286531277,402.67187720630983,49187.94381416863,14186.220119618667,0.33531588682647584,16493.499026032863
218,15469.522965230566,14862.258216739698,607.2647484908437,32013.231488229976,1236.1701905299315,0.47816286119415014,15307.53839381662
219,15312.84692220259,14706.463509373774,606.3834128288075,20878.277918443506,3383.863231084829,0.10448983362306945,2181.5677884704837
220,15746.737990643769,14761.00747629125,985.7305143525109,28812.064567786296,2314.285080025349,0.3731437398606133,10751.041543079966
221,10763.55196136182,10545.709300297467,217.84266106434967,21703.469327508938,8192.197894040051,0.12660277729550953,2747.719496956549
222,4782.538727474546,4231.140617174974,551.3981102995715,20363.549575781297,9730.210074569764,0.2873173349433632,5850.800802310078
223,6958.06682632892,6237.459144948287,720.6076813806276,44113.19135121311,7643.98075437451,0.6689868248176816,29511.14390377684
224,5364.044611526907,4446.6806818859,917.3639296409985,53929.70534304333,18186.55372348105,0.5633093462818972,30379.10713153173
225,10007.570697713529,9051.03624441193,956.5344533015973,18080.01254301828,4189.69571988739,0.21475350939381532,3882.7461484419946
226,19688.68484781185,19396.67374759036,292.011100221487,82491.52396973791,10868.905979828613,0.6295669024570449,51933.93336478683
227,10786.836636678434,10214.118206320985,572.7184303574498,51213.80179858562,8191.922217880806,0.629421012757745,32235.043082225802
228,16940.934880500532,16240.538323992587,700.396556507931,74099.02031778332,8773.564715076087,0.6529711268624387,48384.52093573075
229,19607.1774893436,18691.22082153061,915.956667812994,66854.01666378869,13772.887941606552,0.5007021712402754,33473.951366734575
230,10424.965945648904,9569.679796248882,855.2861494000149,33104.909912726995,18971.033250270855,0.11203506548393513,3708.9107540890054
231,4612.85348717787,3862.845255578758,750.0082315991115,21368.186645827416,8199.023515031022,0.4004228251468174,8556.309679257276
232,7594.373252608189,7217.245575773708,377.1276768344813,27991.380204289537,10438.672708325654,0.35576431739586073,9958.334286804677
233,3667.3770872474984,2775.5942995247424,891.7827877227523,21379.824755518497,14746.13380041504,0.1387436016504357,2966.313892679951
234,14783.310682113854,14533.036636255296,250.27404585854794,17554.991931306933,2264.3537244091185,0.028899332128669717,507.32754286138163
235,4135.370324076593,3178.5797310677626,956.7905930088281,6260.270174199595,2104.04535268989,0.0033312465936900736,20.85450371430617
236,17314.72645753365,16896.437693966534,418.2887635671086,80831.11220689068,17253.214568266514,0.572343618673823,46263.17137010002
237,10238.143282719873,9284.74628694786,953.3969957720121,24092.082173542844,8869.168115278408,0.206904939296229,4984.770805921853
